,SOLD DATE,ADDRESS,CITY,PRICE,BEDS,BATHS,LOCATION,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,URL,LATITUDE,LONGITUDE,Unnamed: 0.2,URL,Unnamed: 0,URL.2,PRICE_AS_CURRENCY,YEAR BUILT DISPLAY,PRICE_SQUARE_FEET_AS_CURRENCY,COLOR,RANK,FULL_ADDRESS,Unnamed: 0.1,URL.1
3483,April-26-2023,3211 Martini St,Mundelein,389745.0,3.0,2.5,Ivanhoe / Mundelein,2022.0,,179.0,,42.286,-88.0411,2394.0,,1628.0,https://www.redfin.com/IL/Mundelein/3211-Martini-St-60060/home/178665323,"$389,745",2022,$179,blue,3265,3211 Martini St Mundelein,,
3482,April-26-2023,3211 Martini St,Mundelein,389745.0,3.0,2.5,Ivanhoe / Mundelein,2022.0,,179.0,,42.286,-88.0411,4542.0,https://www.redfin.com/IL/Mundelein/3211-Martini-St-60060/home/178665323,,,"$389,745",2022,$179,blue,3266,3211 Martini St Mundelein,,
7456,April-26-2023,3211 Martini St,Mundelein,389745.0,3.0,2.5,Ivanhoe / Mundelein,2022.0,,179.0,https://www.redfin.com/IL/Mundelein/3211-Martini-St-60060/home/178665323,42.286,-88.0411,,,,,"$389,745",2022,$179,blue,3267,3211 Martini St Mundelein,,
1049,April-12-2023,1728 Dempsey Cir,Pingree Grove,389400.0,3.0,2.5,Cambridge Lakes,2019.0,,162.0,https://www.redfin.com/IL/Pingree-Grove/1728-Dempsey-Cir-60140/home/167406652,42.0918025,-88.4386279,,,,,"$389,400",2019,$162,blue,3268,1728 Dempsey Cir Pingree Grove,,
3484,April-12-2023,1728 Dempsey Cir,Pingree Grove,389400.0,3.0,2.5,Cambridge Lakes,2019.0,,162.0,,42.0918025,-88.4386279,2395.0,,1049.0,https://www.redfin.com/IL/Pingree-Grove/1728-Dempsey-Cir-60140/home/167406652,"$389,400",2019,$162,blue,3269,1728 Dempsey Cir Pingree Grove,,
3485,April-12-2023,1728 Dempsey Cir,Pingree Grove,389400.0,3.0,2.5,Cambridge Lakes,2019.0,,162.0,,42.0918025,-88.4386279,1049.0,https://www.redfin.com/IL/Pingree-Grove/1728-Dempsey-Cir-60140/home/167406652,,,"$389,400",2019,$162,blue,3270,1728 Dempsey Cir Pingree Grove,,
761,April-14-2023,555 W Saint Charles Rd,Lombard,389000.0,5.0,2.0,Lombard,1955.0,,268.0,https://www.redfin.com/IL/Lombard/555-W-Saint-Charles-Rd-60148/home/18134365,41.8873385,-88.0332326,,,,,"$389,000",1955,$268,blue,3271,555 W Saint Charles Rd Lombard,,
3489,April-17-2023,7051 W Osage Rd,Long Grove,389000.0,3.0,2.5,Hawthorn Woods / Lake Zurich / Kildeer / Long Grove,1967.0,,264.0,,42.2350504,-87.9978906,2398.0,,1929.0,https://www.redfin.com/IL/Long-Grove/7051-W-Osage-Rd-60060/home/14356613,"$389,000",1967,$264,blue,3272,7051 W Osage Rd Long Grove,,
3486,April-17-2023,7051 W Osage Rd,Long Grove,389000.0,3.0,2.5,Hawthorn Woods / Lake Zurich / Kildeer / Long Grove,1967.0,,264.0,,42.2350504,-87.9978906,4843.0,https://www.redfin.com/IL/Long-Grove/7051-W-Osage-Rd-60060/home/14356613,,,"$389,000",1967,$264,blue,3273,7051 W Osage Rd Long Grove,,
3487,April-14-2023,555 W Saint Charles Rd,Lombard,389000.0,5.0,2.0,Lombard,1955.0,,268.0,,41.8873385,-88.0332326,2399.0,,761.0,https://www.redfin.com/IL/Lombard/555-W-Saint-Charles-Rd-60148/home/18134365,"$389,000",1955,$268,blue,3274,555 W Saint Charles Rd Lombard,,
796,April-28-2023,794 N Lombard St,Elmhurst,389000.0,3.0,2.0,Elmhurst,1960.0,,347.0,https://www.redfin.com/IL/Elmhurst/794-N-Lombard-St-60126/home/18160097,41.9223004,-87.9291031,,,,,"$389,000",1960,$347,blue,3275,794 N Lombard St Elmhurst,,
3488,April-28-2023,794 N Lombard St,Elmhurst,389000.0,3.0,2.0,Elmhurst,1960.0,,347.0,,41.9223004,-87.9291031,796.0,https://www.redfin.com/IL/Elmhurst/794-N-Lombard-St-60126/home/18160097,,,"$389,000",1960,$347,blue,3276,794 N Lombard St Elmhurst,,
3493,April-12-2023,9360 Ryan Ct,Wonder Lake,389000.0,4.0,3.0,Deerpath,2001.0,,127.0,,42.3797373,-88.3823126,2396.0,,2051.0,https://www.redfin.com/IL/Wonder-Lake/9360-Ryan-Ct-60097/home/16878520,"$389,000",2001,$127,blue,3277,9360 Ryan Ct Wonder Lake,,
7879,April-12-2023,9360 Ryan Ct,Wonder Lake,389000.0,4.0,3.0,Deerpath,2001.0,,127.0,https://www.redfin.com/IL/Wonder-Lake/9360-Ryan-Ct-60097/home/16878520,42.3797373,-88.3823126,,,,,"$389,000",2001,$127,blue,3278,9360 Ryan Ct Wonder Lake,,
3492,April-14-2023,555 W Saint Charles Rd,Lombard,389000.0,5.0,2.0,Lombard,1955.0,,268.0,,41.8873385,-88.0332326,761.0,https://www.redfin.com/IL/Lombard/555-W-Saint-Charles-Rd-60148/home/18134365,,,"$389,000",1955,$268,blue,3279,555 W Saint Charles Rd Lombard,,
7757,April-17-2023,7051 W Osage Rd,Long Grove,389000.0,3.0,2.5,Hawthorn Woods / Lake Zurich / Kildeer / Long Grove,1967.0,,264.0,https://www.redfin.com/IL/Long-Grove/7051-W-Osage-Rd-60060/home/14356613,42.2350504,-87.9978906,,,,,"$389,000",1967,$264,blue,3280,7051 W Osage Rd Long Grove,,
3491,April-12-2023,9360 Ryan Ct,Wonder Lake,389000.0,4.0,3.0,Deerpath,2001.0,,127.0,,42.3797373,-88.3823126,4965.0,https://www.redfin.com/IL/Wonder-Lake/9360-Ryan-Ct-60097/home/16878520,,,"$389,000",2001,$127,blue,3281,9360 Ryan Ct Wonder Lake,,
3490,April-28-2023,794 N Lombard St,Elmhurst,389000.0,3.0,2.0,Elmhurst,1960.0,,347.0,,41.9223004,-87.9291031,2397.0,,796.0,https://www.redfin.com/IL/Elmhurst/794-N-Lombard-St-60126/home/18160097,"$389,000",1960,$347,blue,3282,794 N Lombard St Elmhurst,,
8061,April-18-2023,340 Garrison Cir,Port Barrington,388000.0,4.0,2.5,Riverwalk,2001.0,,121.0,https://www.redfin.com/IL/Port-Barrington/340-Garrison-Cir-60010/home/23044038,42.2519376,-88.1982333,,,,,"$388,000",2001,$121,blue,3283,340 Garrison Cir Port Barrington,,
3497,April-14-2023,628 Walnut Ave,Maple Park,388000.0,4.0,2.5,Lily Lake / Maple Park,2021.0,,192.0,,41.903255,-88.595006,2401.0,,1154.0,https://www.redfin.com/IL/Maple-Park/628-Walnut-Ave-60151/home/23132123,"$388,000",2021,$192,blue,3284,628 Walnut Ave Maple Park,,
3494,April-14-2023,628 Walnut Ave,Maple Park,388000.0,4.0,2.5,Lily Lake / Maple Park,2021.0,,192.0,,41.903255,-88.595006,1154.0,https://www.redfin.com/IL/Maple-Park/628-Walnut-Ave-60151/home/23132123,,,"$388,000",2021,$192,blue,3285,628 Walnut Ave Maple Park,,
1154,April-14-2023,628 Walnut Ave,Maple Park,388000.0,4.0,2.5,Lily Lake / Maple Park,2021.0,,192.0,https://www.redfin.com/IL/Maple-Park/628-Walnut-Ave-60151/home/23132123,41.903255,-88.595006,,,,,"$388,000",2021,$192,blue,3286,628 Walnut Ave Maple Park,,
3496,April-18-2023,340 Garrison Cir,Port Barrington,388000.0,4.0,2.5,Riverwalk,2001.0,,121.0,,42.2519376,-88.1982333,5147.0,https://www.redfin.com/IL/Port-Barrington/340-Garrison-Cir-60010/home/23044038,,,"$388,000",2001,$121,blue,3287,340 Garrison Cir Port Barrington,,
3495,April-18-2023,340 Garrison Cir,Port Barrington,388000.0,4.0,2.5,Riverwalk,2001.0,,121.0,,42.2519376,-88.1982333,2400.0,,2233.0,https://www.redfin.com/IL/Port-Barrington/340-Garrison-Cir-60010/home/23044038,"$388,000",2001,$121,blue,3288,340 Garrison Cir Port Barrington,,
1206,April-24-2023,1352 Keller St,Elburn,387900.0,3.0,2.5,Elburn,2023.0,,195.0,https://www.redfin.com/IL/Elburn/1352-Keller-St-60119/home/183326391,41.9093196,-88.4717521,,,,,"$387,900",2023,$195,blue,3289,1352 Keller St Elburn,,
3499,April-24-2023,1352 Keller St,Elburn,387900.0,3.0,2.5,Elburn,2023.0,,195.0,,41.9093196,-88.4717521,1206.0,https://www.redfin.com/IL/Elburn/1352-Keller-St-60119/home/183326391,,,"$387,900",2023,$195,blue,3290,1352 Keller St Elburn,,
3498,April-24-2023,1352 Keller St,Elburn,387900.0,3.0,2.5,Elburn,2023.0,,195.0,,41.9093196,-88.4717521,2402.0,,1206.0,https://www.redfin.com/IL/Elburn/1352-Keller-St-60119/home/183326391,"$387,900",2023,$195,blue,3291,1352 Keller St Elburn,,
3501,April-26-2023,2002 Yellowstone Blvd,Mundelein,387490.0,3.0,2.5,The Townes at Oak Creek,2023.0,,221.0,,42.2785596,-88.0314174,2403.0,,1499.0,https://www.redfin.com/IL/Mundelein/2002-Yellowstone-BLVD-60060/home/184996786,"$387,490",2023,$221,blue,3292,2002 Yellowstone Blvd Mundelein,,
7327,April-26-2023,2002 Yellowstone Blvd,Mundelein,387490.0,3.0,2.5,The Townes at Oak Creek,2023.0,,221.0,https://www.redfin.com/IL/Mundelein/2002-Yellowstone-BLVD-60060/home/184996786,42.2785596,-88.0314174,,,,,"$387,490",2023,$221,blue,3293,2002 Yellowstone Blvd Mundelein,,
3500,April-26-2023,2002 Yellowstone Blvd,Mundelein,387490.0,3.0,2.5,The Townes at Oak Creek,2023.0,,221.0,,42.2785596,-88.0314174,4413.0,https://www.redfin.com/IL/Mundelein/2002-Yellowstone-BLVD-60060/home/184996786,,,"$387,490",2023,$221,blue,3294,2002 Yellowstone Blvd Mundelein,,
3506,April-4-2023,403 Maves Dr,Batavia,387000.0,4.0,2.5,Carriage Crossing,1992.0,,132.0,,41.8618183,-88.3013196,1255.0,https://www.redfin.com/IL/Batavia/403-Maves-Dr-60510/home/16975091,,,"$387,000",1992,$132,blue,3295,403 Maves Dr Batavia,,
3502,April-28-2023,1614 Hunter Dr,Shorewood,387000.0,4.0,2.5,Shorewood,2003.0,,153.0,,41.5171041,-88.2294967,5282.0,https://www.redfin.com/IL/Shorewood/1614-Hunter-Dr-60404/home/23203503,,,"$387,000",2003,$153,blue,3296,1614 Hunter Dr Shorewood,,
3503,April-4-2023,403 Maves Dr,Batavia,387000.0,4.0,2.5,Carriage Crossing,1992.0,,132.0,,41.8618183,-88.3013196,2406.0,,1255.0,https://www.redfin.com/IL/Batavia/403-Maves-Dr-60510/home/16975091,"$387,000",1992,$132,blue,3297,403 Maves Dr Batavia,,
3504,April-6-2023,412 Sierra Pl,Gurnee,387000.0,4.0,2.5,Gurnee,1994.0,,,,42.3648292,-87.9954621,2405.0,,1500.0,https://www.redfin.com/IL/Gurnee/412-Sierra-Pl-60031/home/17718472,"$387,000",1994,$nan,blue,3298,412 Sierra Pl Gurnee,,
1255,April-4-2023,403 Maves Dr,Batavia,387000.0,4.0,2.5,Carriage Crossing,1992.0,,132.0,https://www.redfin.com/IL/Batavia/403-Maves-Dr-60510/home/16975091,41.8618183,-88.3013196,,,,,"$387,000",1992,$132,blue,3299,403 Maves Dr Batavia,,
3505,April-28-2023,1614 Hunter Dr,Shorewood,387000.0,4.0,2.5,Shorewood,2003.0,,153.0,,41.5171041,-88.2294967,2404.0,,2368.0,https://www.redfin.com/IL/Shorewood/1614-Hunter-Dr-60404/home/23203503,"$387,000",2003,$153,blue,3300,1614 Hunter Dr Shorewood,,
8196,April-28-2023,1614 Hunter Dr,Shorewood,387000.0,4.0,2.5,Shorewood,2003.0,,153.0,https://www.redfin.com/IL/Shorewood/1614-Hunter-Dr-60404/home/23203503,41.5171041,-88.2294967,,,,,"$387,000",2003,$153,blue,3301,1614 Hunter Dr Shorewood,,
7328,April-6-2023,412 Sierra Pl,Gurnee,387000.0,4.0,2.5,Gurnee,1994.0,,,https://www.redfin.com/IL/Gurnee/412-Sierra-Pl-60031/home/17718472,42.3648292,-87.9954621,,,,,"$387,000",1994,$nan,blue,3302,412 Sierra Pl Gurnee,,
3507,April-6-2023,412 Sierra Pl,Gurnee,387000.0,4.0,2.5,Gurnee,1994.0,,,,42.3648292,-87.9954621,4414.0,https://www.redfin.com/IL/Gurnee/412-Sierra-Pl-60031/home/17718472,,,"$387,000",1994,$nan,blue,3303,412 Sierra Pl Gurnee,,
3508,April-21-2023,1491 Ginger Ln,New Lenox,385255.0,3.0,2.5,New Lenox,1996.0,,,,41.4756866,-87.9940661,5298.0,https://www.redfin.com/IL/New-Lenox/1491-Ginger-Ln-60451/home/23389205,,,"$385,255",1996,$nan,blue,3304,1491 Ginger Ln New Lenox,,
3509,April-21-2023,1491 Ginger Ln,New Lenox,385255.0,3.0,2.5,New Lenox,1996.0,,,,41.4756866,-87.9940661,2407.0,,2384.0,https://www.redfin.com/IL/New-Lenox/1491-Ginger-Ln-60451/home/23389205,"$385,255",1996,$nan,blue,3305,1491 Ginger Ln New Lenox,,
8212,April-21-2023,1491 Ginger Ln,New Lenox,385255.0,3.0,2.5,New Lenox,1996.0,,,https://www.redfin.com/IL/New-Lenox/1491-Ginger-Ln-60451/home/23389205,41.4756866,-87.9940661,,,,,"$385,255",1996,$nan,blue,3306,1491 Ginger Ln New Lenox,,
7209,April-24-2023,1320 Viola Ln,Volo,385000.0,4.0,2.5,Volo,2012.0,,149.0,https://www.redfin.com/IL/Volo/1320-Viola-Ln-60073/home/40513568,42.309454,-88.1554978,,,,,"$385,000",2012,$149,blue,3307,1320 Viola Ln Volo,,
7580,April-28-2023,401 Adelphia Ave,Lake Bluff,385000.0,2.0,1.0,Lake Bluff,1953.0,,316.0,https://www.redfin.com/IL/Lake-Bluff/401-Adelphia-Ave-60044/home/17669144,42.2873118,-87.8805141,,,,,"$385,000",1953,$316,blue,3308,401 Adelphia Ave Lake Bluff,,
3546,April-7-2023,233 US Highway 45,Indian Creek,385000.0,3.0,2.5,Indian Creek / Vernon Hills,1966.0,,153.0,,42.2277634,-87.9787839,2408.0,,1835.0,https://www.redfin.com/IL/Indian-Creek/233-US-Highway-45-60061/home/17648865,"$385,000",1966,$153,blue,3309,233 US Highway 45 Indian Creek,,
897,April-28-2023,1205 Heritage Ct,Pingree Grove,385000.0,2.0,2.0,Carillon at Cambridge Lakes,2022.0,,220.0,https://www.redfin.com/IL/Pingree-Grove/1205-Heritage-Ct-60140/home/167406875,42.089185,-88.436568,,,,,"$385,000",2022,$220,blue,3310,1205 Heritage Ct Pingree Grove,,
314,April-17-2023,4623 Roslyn Rd,Downers Grove,385000.0,3.0,2.0,Downers Grove,1961.0,,357.0,https://www.redfin.com/IL/Downers-Grove/4623-Roslyn-Rd-60515/home/18029960,41.8035535,-87.9866629,,,,,"$385,000",1961,$357,blue,3311,4623 Roslyn Rd Downers Grove,,
759,April-3-2023,3915 Glendenning Rd,Downers Grove,385000.0,3.0,2.0,Downers Grove,1973.0,,334.0,https://www.redfin.com/IL/Downers-Grove/3915-Glendenning-Rd-60515/home/18028421,41.8159998,-88.0020016,,,,,"$385,000",1973,$334,blue,3312,3915 Glendenning Rd Downers Grove,,
153,April-21-2023,8118 Sawyer Rd,Darien,385000.0,3.0,2.0,Darien,1972.0,,212.0,https://www.redfin.com/IL/Darien/8118-Sawyer-Rd-60561/home/17997646,41.7402265,-87.9597838,,,,,"$385,000",1972,$212,blue,3313,8118 Sawyer Rd Darien,,
1101,April-28-2023,600 Holly Ct,North Aurora,385000.0,3.0,2.5,Pine Creek,1999.0,,187.0,https://www.redfin.com/IL/North-Aurora/600-Holly-Ct-60542/home/16886298,41.8120842,-88.3079656,,,,,"$385,000",1999,$187,blue,3314,600 Holly Ct North Aurora,,
7616,April-19-2023,388 Deer Crossing Ct,Hainesville,385000.0,4.0,2.5,Deer Point Trails,1995.0,,158.0,https://www.redfin.com/IL/Hainesville/388-Deer-Crossing-Ct-60030/home/17728884,42.3523016,-88.0593435,,,,,"$385,000",1995,$158,blue,3315,388 Deer Crossing Ct Hainesville,,
7663,April-7-2023,233 US Highway 45,Indian Creek,385000.0,3.0,2.5,Indian Creek / Vernon Hills,1966.0,,153.0,https://www.redfin.com/IL/Indian-Creek/233-US-Highway-45-60061/home/17648865,42.2277634,-87.9787839,,,,,"$385,000",1966,$153,blue,3316,233 US Highway 45 Indian Creek,,
7777,April-12-2023,695 Harper Ave,Cary,385000.0,3.0,2.5,Cary / Oakwood Hills / Trout Valley,2023.0,,,https://www.redfin.com/IL/Cary/695-Harper-Ave-60013/home/167421750,42.203147,-88.260469,,,,,"$385,000",2023,$nan,blue,3317,695 Harper Ave Cary,,
1126,April-3-2023,1167 Barkston Ln,Aurora,385000.0,2.0,2.0,Carillon at Stonegate,2007.0,,180.0,https://www.redfin.com/IL/Aurora/1167-Barkston-Ln-60502/home/23145102,41.7806989,-88.2627257,,,,,"$385,000",2007,$180,blue,3318,1167 Barkston Ln Aurora,,
3547,April-3-2023,1167 Barkston Ln,Aurora,385000.0,2.0,2.0,Carillon at Stonegate,2007.0,,180.0,,41.7806989,-88.2627257,2410.0,,1126.0,https://www.redfin.com/IL/Aurora/1167-Barkston-Ln-60502/home/23145102,"$385,000",2007,$180,blue,3319,1167 Barkston Ln Aurora,,
3522,April-21-2023,802 S Jefferson St,Batavia,385000.0,4.0,2.5,Batavia,1977.0,,213.0,,41.8403607,-88.3153998,881.0,https://www.redfin.com/IL/Batavia/802-S-Jefferson-St-60510/home/16968874,,,"$385,000",1977,$213,blue,3320,802 S Jefferson St Batavia,,
3545,April-28-2023,42 N Wisconsin Ave,Addison,385000.0,4.0,1.5,Addison,1965.0,,250.0,,41.9288504,-87.9864352,555.0,https://www.redfin.com/IL/Addison/42-N-Wisconsin-Ave-60101/home/18159866,,,"$385,000",1965,$250,blue,3321,42 N Wisconsin Ave Addison,,
3544,April-19-2023,2813 Henley Ln,Naperville,385000.0,2.0,2.5,Mayfair,2014.0,,216.0,,41.7522965,-88.2028903,2412.0,,52.0,https://www.redfin.com/IL/Naperville/2813-Henley-Ln-60540/home/54600746,"$385,000",2014,$216,blue,3322,2813 Henley Ln Naperville,,
3526,April-17-2023,4623 Roslyn Rd,Downers Grove,385000.0,3.0,2.0,Downers Grove,1961.0,,357.0,,41.8035535,-87.9866629,2419.0,,314.0,https://www.redfin.com/IL/Downers-Grove/4623-Roslyn-Rd-60515/home/18029960,"$385,000",1961,$357,blue,3323,4623 Roslyn Rd Downers Grove,,
3525,April-28-2023,1205 Heritage Ct,Pingree Grove,385000.0,2.0,2.0,Carillon at Cambridge Lakes,2022.0,,220.0,,42.089185,-88.436568,2418.0,,897.0,https://www.redfin.com/IL/Pingree-Grove/1205-Heritage-Ct-60140/home/167406875,"$385,000",2022,$220,blue,3324,1205 Heritage Ct Pingree Grove,,
3524,April-28-2023,42 N Wisconsin Ave,Addison,385000.0,4.0,1.5,Addison,1965.0,,250.0,,41.9288504,-87.9864352,2414.0,,555.0,https://www.redfin.com/IL/Addison/42-N-Wisconsin-Ave-60101/home/18159866,"$385,000",1965,$250,blue,3325,42 N Wisconsin Ave Addison,,
3523,April-3-2023,3915 Glendenning Rd,Downers Grove,385000.0,3.0,2.0,Downers Grove,1973.0,,334.0,,41.8159998,-88.0020016,2415.0,,759.0,https://www.redfin.com/IL/Downers-Grove/3915-Glendenning-Rd-60515/home/18028421,"$385,000",1973,$334,blue,3326,3915 Glendenning Rd Downers Grove,,
881,April-21-2023,802 S Jefferson St,Batavia,385000.0,4.0,2.5,Batavia,1977.0,,213.0,https://www.redfin.com/IL/Batavia/802-S-Jefferson-St-60510/home/16968874,41.8403607,-88.3153998,,,,,"$385,000",1977,$213,blue,3327,802 S Jefferson St Batavia,,
3521,April-28-2023,16165 S Arbor Dr,Plainfield,385000.0,3.0,3.0,Plainfield,1996.0,,160.0,,41.5886718,-88.1956254,5315.0,https://www.redfin.com/IL/Plainfield/16165-S-Arbor-Dr-60586/home/23213375,,,"$385,000",1996,$160,blue,3328,16165 S Arbor Dr Plainfield,,
594,April-3-2023,1167 Barkston Ln,Aurora,385000.0,2.0,2.0,Carillon at Stonegate,2007.0,,180.0,https://www.redfin.com/IL/Aurora/1167-Barkston-Ln-60502/home/23145102,41.7806989,-88.2627257,,,,,"$385,000",2007,$180,blue,3329,1167 Barkston Ln Aurora,,
3520,April-28-2023,425 Cambridge Ave,Elburn,385000.0,3.0,2.5,Elburn,1994.0,,200.0,,41.8877367,-88.4798373,895.0,https://www.redfin.com/IL/Elburn/425-Cambridge-Ave-60119/home/16985709,,,"$385,000",1994,$200,blue,3330,425 Cambridge Ave Elburn,,
3519,April-21-2023,8118 Sawyer Rd,Darien,385000.0,3.0,2.0,Darien,1972.0,,212.0,,41.7402265,-87.9597838,153.0,https://www.redfin.com/IL/Darien/8118-Sawyer-Rd-60561/home/17997646,,,"$385,000",1972,$212,blue,3331,8118 Sawyer Rd Darien,,
3518,April-17-2023,4623 Roslyn Rd,Downers Grove,385000.0,3.0,2.0,Downers Grove,1961.0,,357.0,,41.8035535,-87.9866629,314.0,https://www.redfin.com/IL/Downers-Grove/4623-Roslyn-Rd-60515/home/18029960,,,"$385,000",1961,$357,blue,3332,4623 Roslyn Rd Downers Grove,,
52,April-19-2023,2813 Henley Ln,Naperville,385000.0,2.0,2.5,Mayfair,2014.0,,216.0,https://www.redfin.com/IL/Naperville/2813-Henley-Ln-60540/home/54600746,41.7522965,-88.2028903,,,,,"$385,000",2014,$216,blue,3333,2813 Henley Ln Naperville,,
8229,April-28-2023,16165 S Arbor Dr,Plainfield,385000.0,3.0,3.0,Plainfield,1996.0,,160.0,https://www.redfin.com/IL/Plainfield/16165-S-Arbor-Dr-60586/home/23213375,41.5886718,-88.1956254,,,,,"$385,000",1996,$160,blue,3334,16165 S Arbor Dr Plainfield,,
3517,April-28-2023,1205 Heritage Ct,Pingree Grove,385000.0,2.0,2.0,Carillon at Cambridge Lakes,2022.0,,220.0,,42.089185,-88.436568,897.0,https://www.redfin.com/IL/Pingree-Grove/1205-Heritage-Ct-60140/home/167406875,,,"$385,000",2022,$220,blue,3335,1205 Heritage Ct Pingree Grove,,
3516,April-28-2023,401 Adelphia Ave,Lake Bluff,385000.0,2.0,1.0,Lake Bluff,1953.0,,316.0,,42.2873118,-87.8805141,4666.0,https://www.redfin.com/IL/Lake-Bluff/401-Adelphia-Ave-60044/home/17669144,,,"$385,000",1953,$316,blue,3336,401 Adelphia Ave Lake Bluff,,
3515,April-7-2023,233 US Highway 45,Indian Creek,385000.0,3.0,2.5,Indian Creek / Vernon Hills,1966.0,,153.0,,42.2277634,-87.9787839,4749.0,https://www.redfin.com/IL/Indian-Creek/233-US-Highway-45-60061/home/17648865,,,"$385,000",1966,$153,blue,3337,233 US Highway 45 Indian Creek,,
3514,April-12-2023,695 Harper Ave,Cary,385000.0,3.0,2.5,Cary / Oakwood Hills / Trout Valley,2023.0,,,,42.203147,-88.260469,4863.0,https://www.redfin.com/IL/Cary/695-Harper-Ave-60013/home/167421750,,,"$385,000",2023,$nan,blue,3338,695 Harper Ave Cary,,
3513,April-19-2023,388 Deer Crossing Ct,Hainesville,385000.0,4.0,2.5,Deer Point Trails,1995.0,,158.0,,42.3523016,-88.0593435,4702.0,https://www.redfin.com/IL/Hainesville/388-Deer-Crossing-Ct-60030/home/17728884,,,"$385,000",1995,$158,blue,3339,388 Deer Crossing Ct Hainesville,,
3512,April-3-2023,3915 Glendenning Rd,Downers Grove,385000.0,3.0,2.0,Downers Grove,1973.0,,334.0,,41.8159998,-88.0020016,759.0,https://www.redfin.com/IL/Downers-Grove/3915-Glendenning-Rd-60515/home/18028421,,,"$385,000",1973,$334,blue,3340,3915 Glendenning Rd Downers Grove,,
3511,April-3-2023,1167 Barkston Ln,Aurora,385000.0,2.0,2.0,Carillon at Stonegate,2007.0,,180.0,,41.7806989,-88.2627257,1126.0,https://www.redfin.com/IL/Aurora/1167-Barkston-Ln-60502/home/23145102,,,"$385,000",2007,$180,blue,3341,1167 Barkston Ln Aurora,,
555,April-28-2023,42 N Wisconsin Ave,Addison,385000.0,4.0,1.5,Addison,1965.0,,250.0,https://www.redfin.com/IL/Addison/42-N-Wisconsin-Ave-60101/home/18159866,41.9288504,-87.9864352,,,,,"$385,000",1965,$250,blue,3342,42 N Wisconsin Ave Addison,,
3510,April-28-2023,600 Holly Ct,North Aurora,385000.0,3.0,2.5,Pine Creek,1999.0,,187.0,,41.8120842,-88.3079656,1101.0,https://www.redfin.com/IL/North-Aurora/600-Holly-Ct-60542/home/16886298,,,"$385,000",1999,$187,blue,3343,600 Holly Ct North Aurora,,
8389,April-24-2023,448 Springwood Ln,Bolingbrook,385000.0,3.0,2.5,Bolingbrook,1996.0,,219.0,https://www.redfin.com/IL/Bolingbrook/448-Springwood-Ln-60440/home/17097047,41.7095721,-88.1096499,,,,,"$385,000",1996,$219,blue,3344,448 Springwood Ln Bolingbrook,,
1289,April-14-2023,102 Easton Dr,Gilberts,385000.0,3.0,2.5,Gilberts Town Center,2022.0,,190.0,https://www.redfin.com/IL/Gilberts/102-Easton-Dr-60136/home/180774839,42.1068122,-88.3577352,,,,,"$385,000",2022,$190,blue,3345,102 Easton Dr Gilberts,,
3527,April-24-2023,1320 Viola Ln,Volo,385000.0,4.0,2.5,Volo,2012.0,,149.0,,42.309454,-88.1554978,4295.0,https://www.redfin.com/IL/Volo/1320-Viola-Ln-60073/home/40513568,,,"$385,000",2012,$149,blue,3346,1320 Viola Ln Volo,,
3528,April-28-2023,401 Adelphia Ave,Lake Bluff,385000.0,2.0,1.0,Lake Bluff,1953.0,,316.0,,42.2873118,-87.8805141,2420.0,,1752.0,https://www.redfin.com/IL/Lake-Bluff/401-Adelphia-Ave-60044/home/17669144,"$385,000",1953,$316,blue,3347,401 Adelphia Ave Lake Bluff,,
3529,April-21-2023,802 S Jefferson St,Batavia,385000.0,4.0,2.5,Batavia,1977.0,,213.0,,41.8403607,-88.3153998,2421.0,,881.0,https://www.redfin.com/IL/Batavia/802-S-Jefferson-St-60510/home/16968874,"$385,000",1977,$213,blue,3348,802 S Jefferson St Batavia,,
3536,April-3-2023,1167 Barkston Ln,Aurora,385000.0,2.0,2.0,Carillon at Stonegate,2007.0,,180.0,,41.7806989,-88.2627257,2417.0,,594.0,https://www.redfin.com/IL/Aurora/1167-Barkston-Ln-60502/home/23145102,"$385,000",2007,$180,blue,3349,1167 Barkston Ln Aurora,,
3543,April-24-2023,448 Springwood Ln,Bolingbrook,385000.0,3.0,2.5,Bolingbrook,1996.0,,219.0,,41.7095721,-88.1096499,5475.0,https://www.redfin.com/IL/Bolingbrook/448-Springwood-Ln-60440/home/17097047,,,"$385,000",1996,$219,blue,3350,448 Springwood Ln Bolingbrook,,
3542,April-19-2023,2813 Henley Ln,Naperville,385000.0,2.0,2.5,Mayfair,2014.0,,216.0,,41.7522965,-88.2028903,52.0,https://www.redfin.com/IL/Naperville/2813-Henley-Ln-60540/home/54600746,,,"$385,000",2014,$216,blue,3351,2813 Henley Ln Naperville,,
3540,April-14-2023,102 Easton Dr,Gilberts,385000.0,3.0,2.5,Gilberts Town Center,2022.0,,190.0,,42.1068122,-88.3577352,1289.0,https://www.redfin.com/IL/Gilberts/102-Easton-Dr-60136/home/180774839,,,"$385,000",2022,$190,blue,3352,102 Easton Dr Gilberts,,
3539,April-21-2023,8118 Sawyer Rd,Darien,385000.0,3.0,2.0,Darien,1972.0,,212.0,,41.7402265,-87.9597838,2409.0,,153.0,https://www.redfin.com/IL/Darien/8118-Sawyer-Rd-60561/home/17997646,"$385,000",1972,$212,blue,3353,8118 Sawyer Rd Darien,,
