|URL|URL_2|HED|DEK|ADDRESS|description_link|PUB_YEAR|geo_address|loc|point|lat|lon|altitude
3985|https://therealdeal.com/chicago/?p=370703|https://therealdeal.com/chicago/?p=370703|Here are Chicago’s most notable development projects of 2022|More than 20 major projects in the pipeline|170 North Green Street|"<a href=""https://therealdeal.com/chicago/?p=370703"" target=""_blank"" rel=""noopener noreferrer"">Between a new casino</a> and a push for affordable housing, there’s plenty of interest in developing Chicago."|2022|170 North Green Street Chicago, IL|170 N Green St, Chicago, IL 60607, USA|(41.8850831, -87.6490542, 0.0)|41.8850831|-87.6490542|0.0
3986|https://therealdeal.com/chicago/?p=370754|https://therealdeal.com/chicago/?p=370754|Faropoint buys three suburban Chicago industrial properties|Deals are part of bigger plan to invest $200M in Chicago area|200 million into the city.410 Factory Road|"<a href=""https://therealdeal.com/chicago/?p=370754"" target=""_blank"" rel=""noopener noreferrer"">An industrial</a> investor with plans to invest up to $200 million in the Chicago market bought three more properties."|2022|200 million into the city.410 Factory Road Chicago, IL|Chicago, IL, USA|(41.8781136, -87.6297982, 0.0)|41.8781136|-87.6297982|0.0
3987|https://therealdeal.com/chicago/?p=370805|https://therealdeal.com/chicago/?p=370805|Thor Equities sues cannabis firm for $1M unpaid Fulton Market rent|MedMen sued on claim it hasn’t paid rent since August|944 West Fulton Street|"<a href=""https://therealdeal.com/chicago/?p=370805"" target=""_blank"" rel=""noopener noreferrer"">Thor Equities is</a> suing a cannabis company for almost $1 million in unpaid rent in Chicago’s Fulton Market."|2022|944 West Fulton Street Chicago, IL|944 W Fulton St, Chicago, IL 60607, USA|(41.8869499, -87.6516556, 0.0)|41.8869499|-87.6516556|0.0
3988|https://therealdeal.com/chicago/?p=370817|https://therealdeal.com/chicago/?p=370817|City grants $13.5M for Yellow Banana to reopen Save-A-Lot|Community has lost multiple businesses recently|7908 South Halsted Street|"<a href=""https://therealdeal.com/chicago/?p=370817"" target=""_blank"" rel=""noopener noreferrer"">Auburn-Gresham is</a> getting its Save-A-Lot grocery store back."|2022|7908 South Halsted Street Chicago, IL|7908 S Halsted St, Chicago, IL 60620, USA|(41.74987549999999, -87.64431599999999, 0.0)|41.74987549999999|-87.64431599999999|0.0
3989|https://therealdeal.com/chicago/?p=370841|https://therealdeal.com/chicago/?p=370841|Singapore firm cashes out of Chicago apartments for $105M|Atlanta buyer makes deal with Mapletree, which bought Illinois Street asset for $91M in 2019|2015 at 220 West Illinois Street|"<a href=""https://therealdeal.com/chicago/?p=370841"" target=""_blank"" rel=""noopener noreferrer"">After spending $395</a> million on three Miami-area apartment properties last year, Steven DeFrancis’ company has moved its target to Chicago’s thriving multifamily market."|2022|2015 at 220 West Illinois Street Chicago, IL|220 W Illinois St, Chicago, IL 60654, USA|(41.8909925, -87.63486809999999, 0.0)|41.8909925|-87.63486809999999|0.0
3990|https://therealdeal.com/chicago/?p=370937|https://therealdeal.com/chicago/?p=370937|Medtech company moves to Naperville, expands office footprint|Company will move into HUB 1415 building|1415 building at 1415 Diehl Road|"<a href=""https://therealdeal.com/chicago/?p=370937"" target=""_blank"" rel=""noopener noreferrer"">Medical technology</a> company Endotronix is coming to Naperville."|2022|1415 building at 1415 Diehl Road Chicago, IL|1415 Diehl Rd, Naperville, IL 60563, USA|(41.8029677, -88.19184369999999, 0.0)|41.8029677|-88.19184369999999|0.0
3991|https://therealdeal.com/chicago/?p=370988|https://therealdeal.com/chicago/?p=370988|Piece of Walgreens’ Deerfield campus hits market|Property along Lake Cook Road spans 37.5 acres|1435 Lake Road|"<a href=""https://therealdeal.com/chicago/?p=370988"" target=""_blank"" rel=""noopener noreferrer"">Part of the vacant</a> former Walgreens office campus in Deerfield is hitting the market."|2022|1435 Lake Road Chicago, IL|1435 W Lake St, Chicago, IL 60607, USA|(41.8851642, -87.6636108, 0.0)|41.8851642|-87.6636108|0.0
3992|https://therealdeal.com/chicago/?p=371006|https://therealdeal.com/chicago/?p=371006|Loop office building that lost biggest tenant tests market|Miami firm Market Street Real Estate Partners bought property for $24M in 2018|209 West Jackson Boulevard|"<a href=""https://therealdeal.com/chicago/?p=371006"" target=""_blank"" rel=""noopener noreferrer"">A rare pandemic-era</a> Chicago office market test is underway as Miami’s Market Street Real Estate lists a vintage 12-story Loop building that it bought four years ago just before a loan against it matures."|2022|209 West Jackson Boulevard Chicago, IL|602, 209 W Jackson Blvd, Chicago, IL 60606, USA|(41.8779498, -87.6341058, 0.0)|41.8779498|-87.6341058|0.0
3993|https://therealdeal.com/chicago/?p=371021|https://therealdeal.com/chicago/?p=371021|Cubs’ Jed Hoyer sells Ravenswood mansion for $3.5M|Hoyer and his wife bought the property in 2019|4 million. Hoyer told Elite Street|"<a href=""https://therealdeal.com/chicago/?p=371021"" target=""_blank"" rel=""noopener noreferrer"">The president of</a> baseball operations for the Chicago Cubs sold his Ravenswood home for $3.5 million, slightly below the asking price."|2022|4 million. Hoyer told Elite Street Chicago, IL|Chicago, IL, USA|(41.8781136, -87.6297982, 0.0)|41.8781136|-87.6297982|0.0
3994|https://therealdeal.com/chicago/?p=371057|https://therealdeal.com/chicago/?p=371057|Centrum triples value of River North cannabis dispensary with $14M sale|Big profit margins sought by Chicago property owners with marijuana uses|60 West Superior Street|"<a href=""https://therealdeal.com/chicago/?p=371057"" target=""_blank"" rel=""noopener noreferrer"">Chicago real estate</a> prices are catching a high from newly legal cannabis businesses."|2022|60 West Superior Street Chicago, IL|60 W Superior St, Chicago, IL 60654, USA|(41.8959417, -87.6304765, 0.0)|41.8959417|-87.6304765|0.0
3995|https://therealdeal.com/chicago/?p=371105|https://therealdeal.com/chicago/?p=371105|Vista Property scores $60M construction loan for River North apartment tower|Project on North Wells Street set to be completed in 2024|168 apartment units at 741 North Wells Street|"<a href=""https://therealdeal.com/chicago/?p=371105"" target=""_blank"" rel=""noopener noreferrer"">Hymie Mishan’s and</a> Saul Sutton’s Vista Property just scored a $59.8 million construction loan to back a 21-story apartment development in Chicago’s River North neighborhood."|2022|168 apartment units at 741 North Wells Street Chicago, IL|741 N Wells St, Chicago, IL 60654, USA|(41.89603030000001, -87.633811, 0.0)|41.89603030000001|-87.633811|0.0
3996|https://therealdeal.com/chicago/?p=371135|https://therealdeal.com/chicago/?p=371135|Condos at Tribune Tower, One Chicago sell for north of $4 million|Both got listing price, a rarity in Downtown market lately|90 percent leased, according to the developer. St|"<a href=""https://therealdeal.com/chicago/?p=371135"" target=""_blank"" rel=""noopener noreferrer"">Two of Chicago’s</a> newest high-end residential condominium developments saw units sell for north of $4 million this week."|2022|90 percent leased, according to the developer. St Chicago, IL|Chicago, IL, USA|(41.8781136, -87.6297982, 0.0)|41.8781136|-87.6297982|0.0
3997|https://therealdeal.com/chicago/?p=371117|https://therealdeal.com/chicago/?p=371117|Peppercorn looks for big cash-out on ‘covered land’ in Fulton Market|CEO Phil Denny shifts focus west to the industrial corridor|945 West Lake Street|"<a href=""https://therealdeal.com/chicago/?p=371117"" target=""_blank"" rel=""noopener noreferrer"">A West Loop real</a> estate investor is looking to sell a single-story building near the heart of Fulton Market."|2022|945 West Lake Street Chicago, IL|945 W Lake St, Chicago, IL 60607, USA|(41.885329, -87.65161599999999, 0.0)|41.885329|-87.65161599999999|0.0
3998|https://therealdeal.com/chicago/?p=371174|https://therealdeal.com/chicago/?p=371174|Ex-Art Institute Chair lists Park Tower condo for $13.5M|It marks the city’s third-highest asking price for a condo|800 North Michigan Avenue|"<a href=""https://therealdeal.com/chicago/?p=371174"" target=""_blank"" rel=""noopener noreferrer"">The former chair of</a> the Art Institute of Chicago, a retired chair of investment firm Harris Associates, is asking the city’s third-highest price for a Park Tower condominium."|2022|800 North Michigan Avenue Chicago, IL|Park Tower, 800 N Michigan Ave, Chicago, IL 60611, USA|(41.8971181, -87.62550189999999, 0.0)|41.8971181|-87.62550189999999|0.0
3999|https://therealdeal.com/chicago/?p=371192|https://therealdeal.com/chicago/?p=371192|Sperry Equities buys Bolingbrook shopping center|Deal echoes strength of Chicago retail market|137 North Weber Road|"<a href=""https://therealdeal.com/chicago/?p=371192"" target=""_blank"" rel=""noopener noreferrer"">A California</a> investment firm bought a 113,000-square-foot Bolingbrook shopping center, reflecting strong demand for retail in Chicago."|2022|137 North Weber Road Chicago, IL|137 N Weber Rd, Bolingbrook, IL 60490, USA|(41.6986346, -88.1247726, 0.0)|41.6986346|-88.1247726|0.0
4000|https://therealdeal.com/chicago/?p=371210|https://therealdeal.com/chicago/?p=371210|“Barbie museum” home sells for Will County record $5.25M|Homer Glen home has largest residential pool in Illinois|5 acres on 167th Street|"<a href=""https://therealdeal.com/chicago/?p=371210"" target=""_blank"" rel=""noopener noreferrer"">Barbie’s Chicago-</a>area dream house fetched $5.25 million, an area record."|2022|5 acres on 167th Street Chicago, IL|167th St, Illinois, USA|(41.5878081, -87.7830966, 0.0)|41.5878081|-87.7830966|0.0
4001|https://therealdeal.com/chicago/?p=371225|https://therealdeal.com/chicago/?p=371225|Amazon Fresh Store coming to Tinley Park|Store will offer options to skip checkout line|16017 South Harlem Avenue|"<a href=""https://therealdeal.com/chicago/?p=371225"" target=""_blank"" rel=""noopener noreferrer"">An Amazon Fresh</a> store is coming to Tinley Park."|2022|16017 South Harlem Avenue Chicago, IL|16017 S Harlem Ave, Tinley Park, IL 60477, USA|(41.5993933, -87.7931346, 0.0)|41.5993933|-87.7931346|0.0
4002|https://therealdeal.com/chicago/?p=371258|https://therealdeal.com/chicago/?p=371258|Brookfield seeks to unload another Mag Mile property|Move comes after firm sold Water Tower Place|830 North Michigan Avenue|"<a href=""https://therealdeal.com/chicago/?p=371258"" target=""_blank"" rel=""noopener noreferrer"">Brookfield Property</a> Partners is looking to unload another property on the Magnificent Mile, months after handing over the keys to Water Tower Place,"|2022|830 North Michigan Avenue Chicago, IL|830 N Michigan Ave, Chicago, IL 60611, USA|(41.8977238, -87.624731, 0.0)|41.8977238|-87.624731|0.0
4003|https://therealdeal.com/chicago/?p=371303|https://therealdeal.com/chicago/?p=371303|KennMar to renovate mostly vacant CityPark shopping center|Lincolnshire property is 33 percent occupied|2731 North Elston Avenue|"<a href=""https://therealdeal.com/chicago/?p=371303"" target=""_blank"" rel=""noopener noreferrer"">An Indiana real</a> estate firm plans to renovate the mostly empty suburban mall that it bought in Lincolnshire."|2022|2731 North Elston Avenue Chicago, IL|2731 N Elston Ave, Chicago, IL 60647, USA|(41.931549, -87.685537, 0.0)|41.931549|-87.685537|0.0
4004|https://therealdeal.com/chicago/?p=371324|https://therealdeal.com/chicago/?p=371324|Affordable senior housing moves forward in Libertyville|Development will bring 34 senior apartments to commercial area|500 Peterson Road|"<a href=""https://therealdeal.com/chicago/?p=371324"" target=""_blank"" rel=""noopener noreferrer"">Libertyville is a</a> step closer to getting affordable senior housing."|2022|500 Peterson Road Chicago, IL|W Peterson Ave, Chicago, IL, USA|(41.989865, -87.7458979, 0.0)|41.989865|-87.7458979|0.0
4005|https://therealdeal.com/chicago/?p=371357|https://therealdeal.com/chicago/?p=371357|This developer sold all its West Loop condos before the building was complete|Belgravia Group has been developing in the West Loop since 2004|311 S. Racine Avenue|"<a href=""https://therealdeal.com/chicago/?p=371357"" target=""_blank"" rel=""noopener noreferrer"">Belgravia Group uses</a> Google Street View to compare the West Loop’s bustling residential areas with photos of previous condo sales near empty lots and vacant buildings. The pitch: early investors have the most to gain."|2022|311 S. Racine Avenue Chicago, IL|311 S Racine Ave, Chicago, IL 60607, USA|(41.877296, -87.656548, 0.0)|41.877296|-87.656548|0.0
4006|https://therealdeal.com/chicago/?p=371390|https://therealdeal.com/chicago/?p=371390|Industrious’ priciest flex space in demand as tenants spurn windowless offices|Willis Tower coworking office demand is at an all-time high, but not all space is created equally|1 at 250 West 34th Street|"<a href=""https://therealdeal.com/chicago/?p=371390"" target=""_blank"" rel=""noopener noreferrer"">Stroll through the</a> flex space provider Industrious’ 50,000-square-foot suite on the 44th floor of Chicago’s tallest building and you’ll see a thriving environment, mostly."|2022|1 at 250 West 34th Street Chicago, IL|250 W 34th St, Chicago, IL 60616, USA|(41.8327234, -87.6333124, 0.0)|41.8327234|-87.6333124|0.0
4007|https://therealdeal.com/chicago/?p=371414|https://therealdeal.com/chicago/?p=371414|Google buying Chicago’s Thompson Center for $105M|Mike Reschke to work on redeveloping building to have ready for tech giant by 2026|111 West Monroe Street|"<a href=""https://therealdeal.com/chicago/?p=371414"" target=""_blank"" rel=""noopener noreferrer"">Veteran Chicago</a> developer Mike Reschke has completed a deft juggling act with the struggling Central Loop properties to land Google for the Thompson Center in a much-needed boost for the LaSalle Street corridor."|2022|111 West Monroe Street Chicago, IL|111 W Monroe St, Chicago, IL 60603, USA|(41.8804676, -87.6313559, 0.0)|41.8804676|-87.6313559|0.0
4008|https://therealdeal.com/chicago/?p=371450|https://therealdeal.com/chicago/?p=371450|Ken Griffin lists two Chicago condos ahead of Citadel move|Griffin bought the units for $21.9 million in two transactions|9 West Walton Street|"<a href=""https://therealdeal.com/chicago/?p=371450"" target=""_blank"" rel=""noopener noreferrer"">Ken Griffin is</a> leaving Chicago, really."|2022|9 West Walton Street Chicago, IL|9 W Walton St, Chicago, IL 60610, USA|(41.8998155, -87.62876759999999, 0.0)|41.8998155|-87.62876759999999|0.0
