,MLS#,Unique,Final Agent/Team,agent_type,TRD Notes,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,SOLD DATE,PRICE,URL,full_address,geo_address,loc,point,lat,lon,altitude
3899,11310040.0,11310040/The Laricy Team/Listing,The Laricy Team,Listing,Clean,Townhouse,3910 N Fremont St Unit B,Chicago,IL,60613.0,3/29/2022,"$490,000",https://www.redfin.com/IL/Chicago/3910-N-Fremont-St-60613/unit-B/home/13382491,3910 N Fremont St Unit B Chicago IL,3910 N Fremont St Unit B Chicago IL,"3910 N Fremont St b, Chicago, IL 60613, USA","(41.953016, -87.6526835, 0.0)",41.953016,-87.6526835,0.0
3900,11338816.0,11338816/The Laricy Team/Listing,The Laricy Team,Listing,Clean,Townhouse,553 W Dickens Ave,Chicago,IL,60614.0,4/5/2022,"$535,000",https://www.redfin.com/IL/Chicago/553-W-Dickens-Ave-60614/home/13349729,553 W Dickens Ave Chicago IL,553 W Dickens Ave Chicago IL,"553 W Dickens Ave, Chicago, IL 60614, USA","(41.9199054, -87.6434147, 0.0)",41.9199054,-87.6434147,0.0
3901,11241401.0,11241401/The Laricy Team/Buyers,The Laricy Team,Buyers,Clean,Townhouse,2145 N Clark St Unit E,Chicago,IL,60614.0,12/15/2021,"$1,175,000",https://www.redfin.com/IL/Chicago/2145-N-Clark-St-60614/unit-E/home/13347291,2145 N Clark St Unit E Chicago IL,2145 N Clark St Unit E Chicago IL,"2145 N Clark St e, Chicago, IL 60614, USA","(41.92160519999999, -87.6376653, 0.0)",41.92160519999999,-87.6376653,0.0
3902,11245175.0,11245175/The Laricy Team/Listing,The Laricy Team,Listing,Clean,Townhouse,1341 S Indiana Ave Unit G,Chicago,IL,60605.0,12/29/2021,"$875,000",https://www.redfin.com/IL/Chicago/1341-S-Indiana-Ave-60605/unit-G/home/12694128,1341 S Indiana Ave Unit G Chicago IL,1341 S Indiana Ave Unit G Chicago IL,"1341 S Indiana Ave UNIT G, Chicago, IL 60605, USA","(41.86477240000001, -87.62164659999999, 0.0)",41.86477240000001,-87.62164659999999,0.0
3903,11303758.0,11303758/The Laricy Team/Listing,The Laricy Team,Listing,Clean,Townhouse,1910 W Addison St Unit B,Chicago,IL,60613.0,4/1/2022,"$715,000",https://www.redfin.com/IL/Chicago/1910-W-Addison-St-60613/unit-B/home/12700346,1910 W Addison St Unit B Chicago IL,1910 W Addison St Unit B Chicago IL,"1910 W Addison St b, Chicago, IL 60613, USA","(41.9471956, -87.6767526, 0.0)",41.9471956,-87.6767526,0.0
3904,11140075.0,11140075/The Laricy Team/Buyers,The Laricy Team,Buyers,Clean,Townhouse,1624 N Mohawk St Unit A,Chicago,IL,60614.0,9/15/2021,"$785,000",https://www.redfin.com/IL/Chicago/1624-N-Mohawk-St-60614/unit-A/home/13346453,1624 N Mohawk St Unit A Chicago IL,1624 N Mohawk St Unit A Chicago IL,"1624 N Mohawk St A, Chicago, IL 60614, USA","(41.91165040000001, -87.642882, 0.0)",41.91165040000001,-87.642882,0.0
3905,11294637.0,11294637/The Laricy Team/Buyers,The Laricy Team,Buyers,Clean,Townhouse,900 W Erie St Unit B,Chicago,IL,60642.0,2/15/2022,"$581,500",https://www.redfin.com/IL/Chicago/900-W-Erie-St-60642/unit-B/home/14102255,900 W Erie St Unit B Chicago IL,900 W Erie St Unit B Chicago IL,"900 W Erie St b, Chicago, IL 60642, USA","(41.8935202, -87.6501619, 0.0)",41.8935202,-87.6501619,0.0
3906,11125646.0,11125646/The Laricy Team/Listing,The Laricy Team,Listing,Clean,Townhouse,1414 W Wrightwood Ave Unit K,Chicago,IL,60614.0,7/13/2021,"$675,000",https://www.redfin.com/IL/Chicago/1414-W-Wrightwood-Ave-60614/unit-K/home/13362457,1414 W Wrightwood Ave Unit K Chicago IL,1414 W Wrightwood Ave Unit K Chicago IL,"1414 W Wrightwood Ave APT K, Chicago, IL 60614, USA","(41.9295433, -87.66437669999999, 0.0)",41.9295433,-87.66437669999999,0.0
3907,11393839.0,11393839/The Laricy Team/Buyers,The Laricy Team,Buyers,Clean,Parking,801 S Plymouth Ct Unit P-345,Chicago,IL,60605.0,5/27/2022,"$28,000",https://www.redfin.com/IL/Chicago/801-S-Plymouth-Ct-60605/unit-P345/home/14090789,801 S Plymouth Ct Unit P-345 Chicago IL,801 S Plymouth Ct Unit P-345 Chicago IL,"801 S Plymouth Ct p 345, Chicago, IL 60605, USA","(41.8715884, -87.6281243, 0.0)",41.8715884,-87.6281243,0.0
3908,11329714.0,11329714/The Laricy Team/Listing,The Laricy Team,Listing,Clean,Parking,900 N Kingsbury St Unit P-240,Chicago,IL,60610.0,5/31/2022,"$15,000",https://www.redfin.com/IL/Chicago/900-N-Kingsbury-St-60610/unit-P-240/home/12672325,900 N Kingsbury St Unit P-240 Chicago IL,900 N Kingsbury St Unit P-240 Chicago IL,"900 N Kingsbury St p 240, Chicago, IL 60610, USA","(41.8988315, -87.6447015, 0.0)",41.8988315,-87.6447015,0.0
3909,11163993.0,11163993/The Laricy Team/Buyers,The Laricy Team,Buyers,Clean,Parking,123 S Green St Unit P73,Chicago,IL,60607.0,7/21/2021,"$30,000",https://www.redfin.com/IL/Chicago/123-S-Green-St-60607/unit-P73/home/175775305,123 S Green St Unit P73 Chicago IL,123 S Green St Unit P73 Chicago IL,"123 S Green St p73, Chicago, IL 60607, USA","(41.87994459999999, -87.6482168, 0.0)",41.87994459999999,-87.6482168,0.0
3910,11163993.0,11163993/The Laricy Team/Listing,The Laricy Team,Listing,Clean,Parking,123 S Green St Unit P73,Chicago,IL,60607.0,7/21/2021,"$30,000",https://www.redfin.com/IL/Chicago/123-S-Green-St-60607/unit-P73/home/175775305,123 S Green St Unit P73 Chicago IL,123 S Green St Unit P73 Chicago IL,"123 S Green St p73, Chicago, IL 60607, USA","(41.87994459999999, -87.6482168, 0.0)",41.87994459999999,-87.6482168,0.0
3911,10954195.0,10954195/The Laricy Team/Buyers,The Laricy Team,Buyers,Clean,Parking,1122 N Clark St #713,Chicago,IL,60610.0,1/22/2022,"$13,000",https://www.redfin.com/IL/Chicago/1122-N-Clark-St-60610/unit-713/home/12768638,1122 N Clark St #713 Chicago IL,1122 N Clark St #713 Chicago IL,"1122 N Clark St #713, Chicago, IL 60610, USA","(41.902675, -87.6318632, 0.0)",41.902675,-87.6318632,0.0
3912,11059211.0,11059211/The Laricy Team/Listing,The Laricy Team,Listing,Clean,Parking,1211 S Prairie Ave Unit GU125,Chicago,IL,60605.0,7/12/2021,"$50,000",https://www.redfin.com/IL/Chicago/1211-S-Prairie-Ave-60605/unit-GU125/home/39571780,1211 S Prairie Ave Unit GU125 Chicago IL,1211 S Prairie Ave Unit GU125 Chicago IL,"1211 S Prairie Ave, Chicago, IL 60605, USA","(41.866921, -87.621571, 0.0)",41.866921,-87.621571,0.0
3913,11106083.0,11106083/The Laricy Team/Buyers,The Laricy Team,Buyers,Clean,Parking,801 S Plymouth Ct Unit P186,Chicago,IL,60605.0,8/2/2021,"$32,000",https://www.redfin.com/IL/Chicago/801-S-Plymouth-Ct-60605/unit-P186/home/14092099,801 S Plymouth Ct Unit P186 Chicago IL,801 S Plymouth Ct Unit P186 Chicago IL,"801 S Plymouth Ct P186, Chicago, IL 60605, USA","(41.8720471, -87.6281164, 0.0)",41.8720471,-87.6281164,0.0
3914,11219563.0,11219563/The Laricy Team/Listing,The Laricy Team,Listing,Clean,Condo/Co-op,5000 N Marine Dr Unit 5F,Chicago,IL,60640.0,10/28/2021,"$156,000",https://www.redfin.com/IL/Chicago/5000-N-Marine-Dr-60640/unit-5F/home/12994126,5000 N Marine Dr Unit 5F Chicago IL,5000 N Marine Dr Unit 5F Chicago IL,"5000 N Marine Dr #5f, Chicago, IL 60640, USA","(41.9736046, -87.651675, 0.0)",41.9736046,-87.651675,0.0
3915,10977081.0,10977081/The Laricy Team/Buyers,The Laricy Team,Buyers,Clean,Condo/Co-op,880 N Lake Shore Dr Unit 16EF,Chicago,IL,60611.0,12/9/2021,"$625,000",https://www.redfin.com/IL/Chicago/880-N-Lake-Shore-Dr-60611/unit-16EF/home/109044716,880 N Lake Shore Dr Unit 16EF Chicago IL,880 N Lake Shore Dr Unit 16EF Chicago IL,"880 N Lake Shore Dr., Chicago, IL 60611, USA","(41.8990893, -87.61895229999999, 0.0)",41.8990893,-87.61895229999999,0.0
3916,11010824.0,11010824/The Laricy Team/Buyer,The Laricy Team,Buyer,Fixed,,440 N Mcclurg CT 503,Chicago,IL,,7/28/2021,"$170,000",https://www.compass.com/listing/440-north-mcclurg-court-unit-503-chicago-il-60611/730492276557915057/,440 N Mcclurg CT 503 Chicago IL,440 N Mcclurg CT 503 Chicago IL,"440 N McClurg Ct Apt 503-S, Chicago, IL 60611, USA","(41.89027979999999, -87.61814849999999, 0.0)",41.89027979999999,-87.61814849999999,0.0
3917,11044453.0,11044453/The Laricy Team/Buyer,The Laricy Team,Buyer,Fixed,,860 W Blackhawk St Unit 2507,Chicago,IL,,7/30/2021,"$689,900",https://www.compass.com/listing/860-west-blackhawk-street-unit-2507-chicago-il-60642/754399451190102953/,860 W Blackhawk St Unit 2507 Chicago IL,860 W Blackhawk St Unit 2507 Chicago IL,"860 W Blackhawk St UNIT 2507, Chicago, IL 60642, USA","(41.9089863, -87.6505395, 0.0)",41.9089863,-87.6505395,0.0
3918,11053951.0,11053951/The Laricy Team/Buyer,The Laricy Team,Buyer,Fixed,,2035 W DIVISION ST 3,Chicago,IL,,7/6/2021,"$490,000",https://www.compass.com/listing/2035-west-division-street-unit-3-chicago-il-60622/765135195953717673/,2035 W DIVISION ST 3 Chicago IL,2035 W DIVISION ST 3 Chicago IL,"2035 W Division St UNIT 3, Chicago, IL 60622, USA","(41.9028816, -87.6786434, 0.0)",41.9028816,-87.6786434,0.0
3919,11061623.0,11061623/The Laricy Team/Listing,The Laricy Team,Listing,Fixed,,559 W Surf ST 906,Chicago,IL,,6/30/2021,"$255,000",https://www.compass.com/listing/559-west-surf-street-unit-906-chicago-il-60657/765298874572540041/,559 W Surf ST 906 Chicago IL,559 W Surf ST 906 Chicago IL,"559 W Surf St APT 906, Chicago, IL 60657, USA","(41.9347562, -87.6438581, 0.0)",41.9347562,-87.6438581,0.0
3920,11087210.0,11087210/The Laricy Team/Buyer,The Laricy Team,Buyer,Fixed,,300 N State St Unit 3625,Chicago,IL,,8/23/2021,"$153,000",https://www.compass.com/listing/300-north-state-street-unit-3625-chicago-il-60654/781255000090075737/,300 N State St Unit 3625 Chicago IL,300 N State St Unit 3625 Chicago IL,"300 N State St APT 3625, Chicago, IL 60654, USA","(41.8883298, -87.62884799999999, 0.0)",41.8883298,-87.62884799999999,0.0
3921,11092221.0,11092221/The Laricy Team/Listing,The Laricy Team,Listing,Fixed,,646 N Oakley BLVD 2,Chicago,IL,,7/6/2021,"$450,000",https://www.compass.com/listing/646-north-oakley-boulevard-unit-2-chicago-il-60612/784842359812326145/,646 N Oakley BLVD 2 Chicago IL,646 N Oakley BLVD 2 Chicago IL,"646 N Oakley Blvd APT 2, Chicago, IL 60612, USA","(41.8935166, -87.68465959999999, 0.0)",41.8935166,-87.68465959999999,0.0
3922,11126870.0,11126870/The Laricy Team/Listing,The Laricy Team,Listing,Fixed,,1201 S Prairie Ave 1604,Chicago,IL,,8/9/2021,"$587,000",https://www.compass.com/listing/1201-south-prairie-avenue-unit-1604-chicago-il-60605/806550629938582977/,1201 S Prairie Ave 1604 Chicago IL,1201 S Prairie Ave 1604 Chicago IL,"One Museum Park, 1201 S Prairie Ave APT 1604, Chicago, IL 60605, USA","(41.8670233, -87.62198769999999, 0.0)",41.8670233,-87.62198769999999,0.0
3923,11133427.0,11133427/The Laricy Team/Listing,The Laricy Team,Listing,Fixed,,849 N Franklin St 818,Chicago,IL,,8/10/2021,"$550,000",https://www.compass.com/listing/849-north-franklin-street-unit-818-chicago-il-60610/810926572602680993/,849 N Franklin St 818 Chicago IL,849 N Franklin St 818 Chicago IL,"849 N Franklin St UNIT 818, Chicago, IL 60610, USA","(41.8979042, -87.63537199999999, 0.0)",41.8979042,-87.63537199999999,0.0
3924,11204305.0,11204305/The Laricy Team/Buyer,The Laricy Team,Buyer,Fixed,,4520 N Magnolia Ave Unit 3N,Chicago,IL,,2/9/2022,"$357,500",https://www.compass.com/listing/4520-north-magnolia-avenue-unit-3n-chicago-il-60640/860143192692978113/,4520 N Magnolia Ave Unit 3N Chicago IL,4520 N Magnolia Ave Unit 3N Chicago IL,"4520 N Magnolia Ave #3n, Chicago, IL 60640, USA","(41.9642012, -87.6613112, 0.0)",41.9642012,-87.6613112,0.0
3925,11215615.0,11215615/The Laricy Team/Buyer,The Laricy Team,Buyer,Fixed,,403 N Wabash Ave Unit 6A,Chicago,IL,,10/22/2021,"$2,156,900",https://www.compass.com/listing/403-north-wabash-avenue-unit-6a-chicago-il-60611/868164326041874873/,403 N Wabash Ave Unit 6A Chicago IL,403 N Wabash Ave Unit 6A Chicago IL,"403 N Wabash Ave #6a, Chicago, IL 60611, USA","(41.8896929, -87.6264216, 0.0)",41.8896929,-87.6264216,0.0
3926,11253150.0,11253150/The Laricy Team/Buyer,The Laricy Team,Buyer,Fixed,,440 N Mcclurg Ct Unit 301,Chicago,IL,,5/25/2022,"$460,000",https://www.compass.com/listing/440-north-mcclurg-court-unit-301-chicago-il-60611/898477126431731097/,440 N Mcclurg Ct Unit 301 Chicago IL,440 N Mcclurg Ct Unit 301 Chicago IL,"440 N McClurg Ct APT 301, Chicago, IL 60611, USA","(41.890203, -87.6181696, 0.0)",41.890203,-87.6181696,0.0
3927,11275096.0,11275096/The Laricy Team/Listing,The Laricy Team,Listing,Fixed,,345 N Lasalle Dr Unit 2101,Chicago,IL,,1/14/2022,"$405,000",https://www.compass.com/listing/345-north-lasalle-drive-unit-2101-chicago-il-60654/959437648390294665/,345 N Lasalle Dr Unit 2101 Chicago IL,345 N Lasalle Dr Unit 2101 Chicago IL,"345 N La Salle St APT 2101, Chicago, IL 60654, USA","(41.8888338, -87.6319165, 0.0)",41.8888338,-87.6319165,0.0
3928,11280626.0,11280626/The Laricy Team/Buyer,The Laricy Team,Buyer,Fixed,,340 W Superior St Unit 907,Chicago,IL,,4/8/2022,"$385,000",https://www.compass.com/listing/340-west-superior-street-unit-907-chicago-il-60654/962977719559320825/,340 W Superior St Unit 907 Chicago IL,340 W Superior St Unit 907 Chicago IL,"340 W Superior St APT 907, Chicago, IL 60654, USA","(41.8958408, -87.63757969999999, 0.0)",41.8958408,-87.63757969999999,0.0
3929,11316881.0,11316881/The Laricy Team/Buyer,The Laricy Team,Buyer,Fixed,,1720 N Marshfield Ave Unit 305,Chicago,IL,,4/18/2022,"$534,000",https://www.compass.com/listing/1720-north-marshfield-avenue-unit-305-chicago-il-60622/973820753788032401/,1720 N Marshfield Ave Unit 305 Chicago IL,1720 N Marshfield Ave Unit 305 Chicago IL,"1720 N Marshfield Ave APT 305, Chicago, IL 60622, USA","(41.9130448, -87.6692917, 0.0)",41.9130448,-87.6692917,0.0
3930,11319580.0,11319580/The Laricy Team/Listing,The Laricy Team,Listing,Fixed,,345 W Fullerton Pkwy Unit 904,Chicago,IL,,4/15/2022,"$375,000",https://www.compass.com/listing/345-west-fullerton-parkway-unit-904-chicago-il-60614/976937206834265833/,345 W Fullerton Pkwy Unit 904 Chicago IL,345 W Fullerton Pkwy Unit 904 Chicago IL,"345 W Fullerton Pkwy APT 904, Chicago, IL 60614, USA","(41.9252902, -87.6385549, 0.0)",41.9252902,-87.6385549,0.0
3931,11330161.0,11330161/The Laricy Team/Listing,The Laricy Team,Listing,Fixed,,400 W Ontario St Unit 606,Chicago,IL,,4/19/2022,"$425,000",https://www.compass.com/listing/400-west-ontario-street-unit-606-chicago-il-60654/987709529887252985/,400 W Ontario St Unit 606 Chicago IL,400 W Ontario St Unit 606 Chicago IL,"400 W Ontario St APT 606, Chicago, IL 60654, USA","(41.8933965, -87.6390763, 0.0)",41.8933965,-87.6390763,0.0
3932,11339795.0,11339795/The Laricy Team/Buyer,The Laricy Team,Buyer,Fixed,,1120 W Adams St Unit 5W,Chicago,IL,,4/15/2022,"$1,061,500",https://www.compass.com/listing/1120-west-adams-street-unit-5w-chicago-il-60607/995523527840278833/,1120 W Adams St Unit 5W Chicago IL,1120 W Adams St Unit 5W Chicago IL,"1120 W Adams St #5w, Chicago, IL 60607, USA","(41.8792075, -87.6555144, 0.0)",41.8792075,-87.6555144,0.0
3933,11371426.0,11371426/The Laricy Team/Buyer,The Laricy Team,Buyer,Fixed,,2416 W Thomas St Unit 2,Chicago,IL,,5/27/2022,"$311,000",https://www.compass.com/listing/2416-west-thomas-street-unit-2-chicago-il-60622/1021940416378699625/,2416 W Thomas St Unit 2 Chicago IL,2416 W Thomas St Unit 2 Chicago IL,"2416 W Thomas St #2, Chicago, IL 60622, USA","(41.90144670000001, -87.6877543, 0.0)",41.90144670000001,-87.6877543,0.0
3934,10784545.0,10784545/The Laricy Team/Listing,The Laricy Team,Listing,Fixed,,195 N Harbor DR 3402,Chicago,IL,,7/29/2021,"$800,000",https://www.compass.com/listing/195-north-harbor-drive-unit-3402-chicago-il-60601/563069939576209969/,195 N Harbor DR 3402 Chicago IL,195 N Harbor DR 3402 Chicago IL,"195 N Harbor Dr APT 3402, Chicago, IL 60601, USA","(41.8855212, -87.6146956, 0.0)",41.8855212,-87.6146956,0.0
3935,10905797.0,10905797/The Laricy Team/Buyer,The Laricy Team,Buyer,Fixed,,233 E Erie ST 2105,Chicago,IL,,7/23/2021,"$149,500",https://www.compass.com/listing/233-east-erie-street-unit-2105-chicago-il-60611/628458720999203897/,233 E Erie ST 2105 Chicago IL,233 E Erie ST 2105 Chicago IL,"233 E Erie St APT 2105, Chicago, IL 60611, USA","(41.8940058, -87.6214522, 0.0)",41.8940058,-87.6214522,0.0
3936,10970828.0,10970828/The Laricy Team/Buyer,The Laricy Team,Buyer,Fixed,,535 N Michigan Ave Unit 2010,Chicago,IL,,9/10/2021,"$135,000",https://www.compass.com/listing/restricted-address-chicago-il-60611/694867453508198025/,535 N Michigan Ave Unit 2010 Chicago IL,535 N Michigan Ave Unit 2010 Chicago IL,"535 N Michigan Ave #2010, Chicago, IL 60611, USA","(41.8919328, -87.62385599999999, 0.0)",41.8919328,-87.62385599999999,0.0
3937,10974583.0,10974583/The Laricy Team/Buyer,The Laricy Team,Buyer,Fixed,,222 N Columbus DR 407,Chicago,IL,,6/23/2021,"$205,000",https://www.compass.com/listing/222-north-columbus-drive-unit-407-chicago-il-60601/698602103783426793/,222 N Columbus DR 407 Chicago IL,222 N Columbus DR 407 Chicago IL,"222 N Columbus Dr APT 407, Chicago, IL 60601, USA","(41.8865605, -87.6215903, 0.0)",41.8865605,-87.6215903,0.0
3938,10979707.0,10979707/The Laricy Team/Listing,The Laricy Team,Listing,Fixed,,1211 S Prairie AVE 2104,Chicago,IL,,7/12/2021,"$910,000",https://www.compass.com/listing/1211-south-prairie-avenue-unit-2104-chicago-il-60605/703549808205996001/,1211 S Prairie AVE 2104 Chicago IL,1211 S Prairie AVE 2104 Chicago IL,"One Museum Park, 1211 S Prairie Ave APT 2104, Chicago, IL 60605, USA","(41.8668747, -87.621408, 0.0)",41.8668747,-87.621408,0.0
3939,10983120.0,10983120/The Laricy Team/Buyer,The Laricy Team,Buyer,Fixed,,2020 N Lincoln Park West Unit 37J,Chicago,IL,,7/30/2021,"$315,000",https://www.compass.com/listing/2020-north-lincoln-park-west-unit-37j-chicago-il-60614/706057114492731601/,2020 N Lincoln Park West Unit 37J Chicago IL,2020 N Lincoln Park West Unit 37J Chicago IL,"2020 N Lincoln Park W #37j, Chicago, IL 60614, USA","(41.9188778, -87.63667910000001, 0.0)",41.9188778,-87.63667910000001,0.0
3940,10984053.0,10984053/The Laricy Team/Buyer,The Laricy Team,Buyer,Fixed,,3053 N Honore St,Chicago,IL,,11/4/2021,"$1,330,000",https://www.compass.com/listing/3053-north-honore-street-chicago-il-60657/707885442635461681/,3053 N Honore St Chicago IL,3053 N Honore St Chicago IL,"3053 N Honore St, Chicago, IL 60657, USA","(41.9375413, -87.6740636, 0.0)",41.9375413,-87.6740636,0.0
3941,10985362.0,10985362/The Laricy Team/Buyer,The Laricy Team,Buyer,Fixed,,451 W Huron St Unit 907,Chicago,IL,,8/18/2021,"$380,000",https://www.compass.com/listing/451-west-huron-street-unit-907-chicago-il-60654/708683195389235169/,451 W Huron St Unit 907 Chicago IL,451 W Huron St Unit 907 Chicago IL,"451 W Huron St UNIT 907, Chicago, IL 60654, USA","(41.8944726, -87.6404589, 0.0)",41.8944726,-87.6404589,0.0
3942,10993503.0,10993503/The Laricy Team/Listing,The Laricy Team,Listing,Fixed,,440 N Mcclurg CT 1108,Chicago,IL,,7/23/2021,"$370,000",https://www.compass.com/listing/440-north-mcclurg-court-unit-1108-chicago-il-60611/715318666949225417/,440 N Mcclurg CT 1108 Chicago IL,440 N Mcclurg CT 1108 Chicago IL,"440 N McClurg Ct APT 1108S, Chicago, IL 60611, USA","(41.890203, -87.6181696, 0.0)",41.890203,-87.6181696,0.0
3943,10996762.0,10996762/The Laricy Team/Buyer,The Laricy Team,Buyer,Fixed,,175 E Delaware Pl Unit 5501,Chicago,IL,,12/27/2021,"$315,000",https://www.compass.com/listing/175-east-delaware-place-unit-5501-chicago-il-60611/718955938756648121/,175 E Delaware Pl Unit 5501 Chicago IL,175 E Delaware Pl Unit 5501 Chicago IL,"175 E Delaware Pl #5501, Chicago, IL 60611, USA","(41.8989444, -87.6227945, 0.0)",41.8989444,-87.6227945,0.0
3944,11000551.0,11000551/The Laricy Team/Buyer,The Laricy Team,Buyer,Fixed,,212 E Cullerton ST 806,Chicago,IL,,6/18/2021,"$402,500",https://www.compass.com/listing/212-east-cullerton-street-unit-806-chicago-il-60616/723094330889963617/,212 E Cullerton ST 806 Chicago IL,212 E Cullerton ST 806 Chicago IL,"212 E Cullerton St APT 806, Chicago, IL 60616, USA","(41.8557798, -87.62185389999999, 0.0)",41.8557798,-87.62185389999999,0.0
3945,11001106.0,11001106/The Laricy Team/Listing,The Laricy Team,Listing,Fixed,,235 W Van Buren ST 4612,Chicago,IL,,6/16/2021,"$350,000",https://www.compass.com/listing/235-west-van-buren-street-unit-4612-chicago-il-60607/723263505273119257/,235 W Van Buren ST 4612 Chicago IL,235 W Van Buren ST 4612 Chicago IL,"235 W Van Buren St #4612, Chicago, IL 60607, USA","(41.8765303, -87.6347529, 0.0)",41.8765303,-87.6347529,0.0
3946,11004391.0,11004391/The Laricy Team/Buyer,The Laricy Team,Buyer,Fixed,,777 N Michigan Ave Unit 2101,Chicago,IL,,11/8/2021,"$550,000",https://www.compass.com/listing/777-north-michigan-avenue-unit-2101-chicago-il-60611/740678976414341585/,777 N Michigan Ave Unit 2101 Chicago IL,777 N Michigan Ave Unit 2101 Chicago IL,"777 N Michigan Ave #2101, Chicago, IL 60611, USA","(41.8966098, -87.6239239, 0.0)",41.8966098,-87.6239239,0.0
3947,11015509.0,11015509/The Laricy Team/Buyer,The Laricy Team,Buyer,Fixed,,4260 N Broadway St 301,Chicago,IL,,8/2/2021,"$486,000",https://www.compass.com/listing/4260-north-broadway-unit-301-chicago-il-60613/734120449133447305/,4260 N Broadway St 301 Chicago IL,4260 N Broadway St 301 Chicago IL,"4260 N Broadway APT 301, Chicago, IL 60613, USA","(41.9600506, -87.6543655, 0.0)",41.9600506,-87.6543655,0.0
3948,11016939.0,11016939/The Laricy Team/Buyer,The Laricy Team,Buyer,Fixed,,303 W OHIO ST 2505,Chicago,IL,,6/28/2021,"$369,900",https://www.compass.com/listing/303-west-ohio-street-unit-2505-chicago-il-60654/734883341919560929/,303 W OHIO ST 2505 Chicago IL,303 W OHIO ST 2505 Chicago IL,"303 W Ohio St APT 2505, Chicago, IL 60654, USA","(41.8921242, -87.6360649, 0.0)",41.8921242,-87.6360649,0.0
3949,11020669.0,11020669/The Laricy Team/Buyer,The Laricy Team,Buyer,Fixed,,2400 N Lakeview AVE 607,Chicago,IL,,7/9/2021,"$110,000",https://www.compass.com/listing/2400-north-lakeview-avenue-unit-607-chicago-il-60614/737666702106973185/,2400 N Lakeview AVE 607 Chicago IL,2400 N Lakeview AVE 607 Chicago IL,"2400 N Lakeview Ave APT 607, Chicago, IL 60614, USA","(41.9259949, -87.6395113, 0.0)",41.9259949,-87.6395113,0.0
